t   IR    R    rIR    rRED    H/B   R   IR(AC)   IR(DC)    R(AC)  R(DC)  IR(RAW)  R(RAW)
35.35 3780.99 11460.45 3779.12 11458.56 53.78 0.14 69.62 1145649.10 159.84 374921.81 11449 3764
35.39 3780.69 11460.14 3779.94 11459.39 53.78 0.14 69.62 1145649.10 159.84 374921.81 11453 3764
35.43 3780.32 11459.98 3775.11 11459.01 53.78 0.14 69.62 1145649.10 159.84 374921.81 11455 3764
35.47 3779.63 11459.72 3780.90 11457.25 53.78 0.14 69.62 1145649.10 159.84 374921.81 11454 3825
35.51 3779.62 11459.28 3775.69 11457.52 53.78 0.14 69.62 1145649.10 159.84 374921.81 11462 3744
35.55 3778.70 11458.90 3771.47 11456.37 53.78 0.14 69.62 1145649.10 159.84 374921.81 11451 3744
35.59 3777.20 11458.43 3767.85 11456.34 53.78 0.14 69.62 1145649.10 159.84 374921.81 11460 3724
35.64 3775.35 11458.02 3765.12 11455.79 53.78 0.14 69.62 1145649.10 159.84 374921.81 11453 3744
35.68 3773.44 11457.59 3764.59 11455.37 53.78 0.14 69.62 1145649.10 159.84 374921.81 11455 3724
35.72 3772.06 11457.23 3770.07 11456.56 53.78 0.14 69.62 1145649.10 159.84 374921.81 11473 3765
35.76 3772.05 11457.18 3777.90 11458.18 53.78 0.14 69.62 1145649.10 159.84 374921.81 11458 3744
35.80 3773.20 11457.51 3779.45 11461.38 51.06 0.10 69.62 1145649.10 159.84 374921.81 11475 3805
35.84 3774.20 11458.19 3776.20 11460.67 51.06 0.10 69.62 1145649.10 159.84 374921.81 11469 3724
35.88 3774.81 11458.69 3781.27 11461.57 51.06 0.10 69.62 1145649.10 159.84 374921.81 11473 3765
35.93 3776.09 11459.12 3783.28 11459.43 51.06 0.10 69.62 1145649.10 159.84 374921.81 11456 3744
35.97 3777.25 11459.26 3779.62 11461.30 51.06 0.10 69.62 1145649.10 159.84 374921.81 11465 3764
36.01 3777.63 11459.58 3778.34 11460.07 51.06 0.10 69.62 1145649.10 159.84 374921.81 11452 3744
36.05 3777.82 11459.66 3779.71 11459.76 51.06 0.10 69.62 1145649.10 159.84 374921.81 11457 3805
36.09 3779.32 11459.68 3804.61 11459.88 51.06 0.10 69.62 1145649.10 159.84 374921.81 11450 3825
36.13 3783.72 11459.65 3798.89 11458.48 51.06 0.10 69.62 1145649.10 159.84 374921.81 11452 3784
36.17 3786.50 11459.42 3798.56 11458.21 51.06 0.10 69.62 1145649.10 159.84 374921.81 11450 3845
36.21 3788.42 11459.24 3791.89 11459.13 51.06 0.10 69.62 1145649.10 159.84 374921.81 11473 3744
36.25 3789.47 11459.15 3800.78 11457.57 51.06 0.10 69.62 1145649.10 159.84 374921.81 11458 3905
36.30 3790.95 11458.84 3787.69 11457.22 51.06 0.10 69.62 1145649.10 159.84 374921.81 11460 3703
36.34 3790.22 11458.55 3784.88 11457.44 51.06 0.10 69.62 1145649.10 159.84 374921.81 11465 3744
36.38 3789.04 11458.29 3780.60 11456.21 51.06 0.10 69.62 1145649.10 159.84 374921.81 11451 3724
36.42 3787.42 11457.93 3779.35 11456.77 51.06 0.10 69.62 1145649.10 159.84 374921.81 11471 3765
36.46 3785.88 11457.65 3778.12 11455.36 51.06 0.10 69.62 1145649.10 159.84 374921.81 11447 3744
36.50 3784.49 11457.26 3779.13 11456.02 51.06 0.10 69.62 1145649.10 159.84 374921.81 11447 3764
36.54 3783.78 11456.98 3785.14 11454.98 51.06 0.10 69.62 1145649.10 159.84 374921.81 11451 3744
36.58 3784.03 11456.63 3785.23 11455.39 51.06 0.10 69.62 1145649.10 159.84 374921.81 11451 3805
36.62 3784.34 11456.39 3786.98 11455.17 51.06 0.10 69.62 1145649.10 159.84 374921.81 11449 3785
36.67 3784.89 11456.17 3788.52 11455.32 51.06 0.10 69.62 1145649.10 159.84 374921.81 11455 3805
36.71 3787.22 11456.18 3824.45 11458.97 51.06 0.10 69.62 1145649.10 159.84 374921.81 11476 4133
36.75 3795.86 11457.00 3862.84 11465.60 51.06 0.10 69.62 1145649.10 159.84 374921.81 11500 4135
36.79 3810.72 11458.88 3917.13 11471.88 51.06 0.10 69.62 1145649.10 159.84 374921.81 11493 4123
36.83 3830.93 11461.35 3929.72 11473.46 51.06 0.10 69.62 1145649.10 159.84 374921.81 11483 4071
36.87 3849.07 11463.45 3927.91 11470.62 51.06 0.10 69.62 1145649.10 159.84 374921.81 11441 3987
36.91 3862.17 11464.58 3896.46 11466.38 51.06 0.10 69.62 1145649.10 159.84 374921.81 11454 3724
36.95 3867.75 11464.86 3880.18 11465.27 51.06 0.10 69.62 1145649.10 159.84 374921.81 11470 3744
37.00 3869.61 11464.95 3870.90 11465.58 51.06 0.10 69.62 1145649.10 159.84 374921.81 11474 3765
37.04 3869.51 11465.10 3863.58 11466.37 51.06 0.10 69.62 1145649.10 159.84 374921.81 11474 3785
37.08 3868.29 11465.29 3860.93 11465.50 51.06 0.10 69.62 1145649.10 159.84 374921.81 11458 3744
37.12 3866.36 11465.37 3848.50 11466.22 51.06 0.10 69.62 1145649.10 159.84 374921.81 11466 3805
37.16 3863.83 11465.52 3864.98 11466.12 51.06 0.10 69.62 1145649.10 159.84 374921.81 11460 3805
37.20 3863.43 11465.67 3851.79 11467.02 51.06 0.10 69.62 1145649.10 159.84 374921.81 11468 3805
37.24 3861.40 11465.88 3854.40 11466.28 51.06 0.10 69.62 1145649.10 159.84 374921.81 11457 3866
37.28 3859.31 11465.77 3837.02 11462.14 51.06 0.10 69.62 1145649.10 159.84 374921.81 11453 3744
37.32 3854.90 11464.94 3830.64 11458.77 51.06 0.10 69.62 1145649.10 159.84 374921.81 11443 3784
37.37 3849.84 11463.69 3817.98 11456.34 51.06 0.10 69.62 1145649.10 159.84 374921.81 11446 3764
37.41 3843.67 11462.23 3811.71 11454.06 51.06 0.10 69.62 1145649.10 159.84 374921.81 11450 3785
37.45 3837.26 11460.63 3800.45 11452.04 51.06 0.10 69.62 1145649.10 159.84 374921.81 11443 3724
37.49 3829.96 11458.95 3789.52 11450.03 51.06 0.10 69.62 1145649.10 159.84 374921.81 11440 3724
37.53 3822.18 11457.09 3782.56 11445.55 51.06 0.10 69.62 1145649.10 159.84 374921.81 11426 3724
37.57 3814.44 11454.92 3773.23 11444.59 51.06 0.10 69.62 1145649.10 159.84 374921.81 11441 3724
37.61 3807.27 11452.92 3782.56 11442.53 51.06 0.10 69.62 1145649.10 159.84 374921.81 11429 3765
37.65 3802.82 11451.03 3785.02 11443.08 51.06 0.10 69.62 1145649.10 159.84 374921.81 11444 3805
37.69 3799.26 11449.39 3779.03 11439.41 51.06 0.10 69.62 1145649.10 159.84 374921.81 11410 3744
37.74 3795.05 11447.34 3768.57 11434.97 51.06 0.10 69.62 1145649.10 159.84 374921.81 11408 3724
37.78 3789.94 11444.85 3763.80 11430.44 51.06 0.10 69.62 1145649.10 159.84 374921.81 11414 3743
37.82 3784.84 11442.06 3757.84 11427.51 51.06 0.10 69.62 1145649.10 159.84 374921.81 11415 3704
37.86 3779.56 11439.29 3751.22 11425.65 64.66 0.06 69.62 1145649.10 159.84 374921.81 11413 3723
37.90 3774.09 11436.68 3746.05 11423.73 64.66 0.06 86.28 1145926.60 482.99 379127.47 11416 3724
37.94 3768.90 11434.24 3745.66 11422.62 64.66 0.06 86.28 1145926.60 482.99 379127.47 11416 3744
37.98 3764.41 11432.04 3741.24 11421.49 64.66 0.06 86.28 1145926.60 482.99 379127.47 11429 3703
38.03 3760.14 11430.10 3741.47 11421.53 64.66 0.06 86.28 1145926.60 482.99 379127.47 11434 3723
38.07 3756.53 11428.54 3737.76 11422.02 64.66 0.06 86.28 1145926.60 482.99 379127.47 11435 3703
38.11 3753.02 11427.35 3736.84 11422.41 64.66 0.06 86.28 1145926.60 482.99 379127.47 11435 3723
38.15 3750.10 11426.46 3738.20 11422.71 64.66 0.06 86.28 1145926.60 482.99 379127.47 11424 3744
38.19 3747.85 11425.81 3737.11 11423.69 64.66 0.06 86.28 1145926.60 482.99 379127.47 11434 3723
38.23 3746.01 11425.39 3740.02 11423.12 64.66 0.06 86.28 1145926.60 482.99 379127.47 11415 3724
38.27 3745.19 11425.11 3746.18 11426.13 64.66 0.06 86.28 1145926.60 482.99 379127.47 11439 3744
38.31 3745.42 11425.30 3747.36 11426.20 64.66 0.06 86.28 1145926.60 482.99 379127.47 11417 3724
38.35 3745.83 11425.57 3748.52 11428.44 64.66 0.06 86.28 1145926.60 482.99 379127.47 11438 3744
38.40 3746.48 11426.17 3751.66 11430.06 64.66 0.06 86.28 1145926.60 482.99 379127.47 11436 3784
38.44 3747.37 11426.91 3750.21 11430.58 64.66 0.06 86.28 1145926.60 482.99 379127.47 11429 3744
38.48 3748.01 11427.55 3752.83 11429.78 64.66 0.06 86.28 1145926.60 482.99 379127.47 11433 3764
38.52 3748.54 11427.95 3745.05 11429.60 64.66 0.06 86.28 1145926.60 482.99 379127.47 11435 3683
38.56 3747.88 11428.18 3744.65 11428.02 64.66 0.06 86.28 1145926.60 482.99 379127.47 11418 3724
38.60 3747.10 11428.08 3740.63 11426.56 64.66 0.06 86.28 1145926.60 482.99 379127.47 11435 3723
38.64 3745.92 11427.74 3741.07 11425.17 64.66 0.06 86.28 1145926.60 482.99 379127.47 11424 3724
38.68 3745.12 11427.18 3743.12 11423.24 64.66 0.06 86.28 1145926.60 482.99 379127.47 11415 3723
38.72 3744.75 11426.45 3743.09 11423.29 64.66 0.06 86.28 1145926.60 482.99 379127.47 11433 3724
38.77 3744.44 11425.83 3743.06 11422.39 64.66 0.06 86.28 1145926.60 482.99 379127.47 11419 3724
38.81 3744.01 11425.30 3739.24 11424.77 64.66 0.06 86.28 1145926.60 482.99 379127.47 11434 3704
38.85 3743.17 11425.17 3740.04 11424.06 64.66 0.06 86.28 1145926.60 482.99 379127.47 11412 3743
38.89 3742.45 11424.98 3737.00 11424.45 64.66 0.06 86.28 1145926.60 482.99 379127.47 11420 3724
38.93 3741.49 11424.82 3738.03 11423.10 64.66 0.06 86.28 1145926.60 482.99 379127.47 11405 3723
38.97 3740.82 11424.56 3737.36 11424.38 64.66 0.06 86.28 1145926.60 482.99 379127.47 11427 3744
39.01 3740.25 11424.56 3738.82 11424.93 64.66 0.06 86.28 1145926.60 482.99 379127.47 11423 3764
39.05 3739.94 11424.62 3737.81 11424.77 64.66 0.06 86.28 1145926.60 482.99 379127.47 11426 3724
39.10 3739.67 11424.67 3740.58 11425.33 64.66 0.06 86.28 1145926.60 482.99 379127.47 11432 3724
39.14 3739.77 11424.79 3739.03 11425.19 64.66 0.06 86.28 1145926.60 482.99 379127.47 11435 3704
39.18 3739.76 11424.89 3741.77 11425.93 64.66 0.06 86.28 1145926.60 482.99 379127.47 11431 3744
39.22 3740.14 11425.08 3742.00 11425.92 64.66 0.06 86.28 1145926.60 482.99 379127.47 11433 3724
39.26 3740.58 11425.24 3744.07 11425.99 64.66 0.06 86.28 1145926.60 482.99 379127.47 11431 3724
39.30 3741.20 11425.39 3743.55 11426.32 64.66 0.06 86.28 1145926.60 482.99 379127.47 11432 3703
39.34 3741.72 11425.61 3745.44 11427.30 64.66 0.06 86.28 1145926.60 482.99 379127.47 11431 3744
39.38 3742.64 11425.87 3750.46 11426.30 64.66 0.06 86.28 1145926.60 482.99 379127.47 11414 3724
39.42 3744.02 11425.95 3749.23 11426.25 64.66 0.06 86.28 1145926.60 482.99 379127.47 11427 3744
39.47 3745.02 11426.06 3750.03 11427.50 64.66 0.06 86.28 1145926.60 482.99 379127.47 11430 3744
39.51 3746.07 11426.35 3752.69 11427.85 64.66 0.06 86.28 1145926.60 482.99 379127.47 11426 3764
39.55 3747.38 11426.69 3754.73 11429.27 64.66 0.06 86.28 1145926.60 482.99 379127.47 11432 3744
39.59 3748.64 11427.20 3752.69 11430.18 64.66 0.06 86.28 1145926.60 482.99 379127.47 11435 3744
39.63 3749.69 11427.81 3759.14 11431.51 64.66 0.06 86.28 1145926.60 482.99 379127.47 11432 3825
39.67 3751.38 11428.54 3758.06 11432.38 64.66 0.06 86.28 1145926.60 482.99 379127.47 11438 3744
39.71 3752.75 11429.27 3761.08 11432.88 64.66 0.06 86.28 1145926.60 482.99 379127.47 11435 3764
39.75 3754.21 11429.87 3759.43 11431.39 64.66 0.06 86.28 1145926.60 482.99 379127.47 11435 3724
39.80 3755.12 11430.16 3758.19 11431.72 64.66 0.06 86.28 1145926.60 482.99 379127.47 11444 3724
39.84 3755.64 11430.38 3757.18 11430.33 64.66 0.06 86.28 1145926.60 482.99 379127.47 11423 3724
39.88 3756.32 11430.38 3765.87 11430.54 64.66 0.06 86.28 1145926.60 482.99 379127.47 11430 3765
39.92 3757.88 11430.39 3761.51 11430.05 64.05 0.09 86.28 1145926.60 482.99 379127.47 11427 3724
39.96 3758.56 11430.32 3761.68 11429.93 64.05 0.09 86.28 1145926.60 482.99 379127.47 11428 3724
40.00 3759.48 11430.25 3769.21 11430.04 64.05 0.09 86.28 1145926.60 482.99 379127.47 11431 3744
40.04 3762.08 11430.30 3786.70 11431.99 64.05 0.09 86.28 1145926.60 482.99 379127.47 11446 3785
40.09 3767.79 11430.64 3812.04 11432.65 64.05 0.09 86.28 1145926.60 482.99 379127.47 11426 3805
40.13 3777.47 11431.13 3844.93 11435.07 64.05 0.09 86.28 1145926.60 482.99 379127.47 11443 3906
40.17 3791.94 11431.88 3888.87 11435.67 64.05 0.09 86.28 1145926.60 482.99 379127.47 11425 4026
40.21 3809.93 11432.66 3891.13 11437.49 64.05 0.09 86.28 1145926.60 482.99 379127.47 11441 3987
40.25 3826.47 11433.57 3924.87 11437.76 64.05 0.09 86.28 1145926.60 482.99 379127.47 11437 4027
40.29 3844.60 11434.36 3924.39 11438.13 64.05 0.09 86.28 1145926.60 482.99 379127.47 11444 4046
40.33 3860.48 11434.93 3949.53 11435.56 64.05 0.09 86.28 1145926.60 482.99 379127.47 11417 4006
40.37 3875.65 11434.99 3922.27 11434.26 64.05 0.09 86.28 1145926.60 482.99 379127.47 11433 3825
40.41 3884.55 11434.83 3928.78 11433.71 64.05 0.09 86.28 1145926.60 482.99 379127.47 11429 4056
40.46 3891.93 11434.62 3911.85 11433.70 64.05 0.09 86.28 1145926.60 482.99 379127.47 11436 3744
40.50 3895.25 11434.53 3904.04 11435.36 64.05 0.09 86.28 1145926.60 482.99 379127.47 11451 3785
40.54 3896.15 11434.63 3888.51 11434.26 64.05 0.09 86.28 1145926.60 482.99 379127.47 11431 3765
40.58 3893.75 11434.58 3866.95 11434.63 64.05 0.09 86.28 1145926.60 482.99 379127.47 11440 3785
40.62 3888.15 11434.55 3852.68 11433.74 64.05 0.09 86.28 1145926.60 482.99 379127.47 11420 3744
40.66 3881.33 11434.40 3846.82 11433.68 64.05 0.09 86.28 1145926.60 482.99 379127.47 11432 3765
40.70 3875.01 11434.19 3847.78 11432.04 64.05 0.09 86.28 1145926.60 482.99 379127.47 11417 3804
40.74 3869.44 11433.78 3835.85 11431.76 64.05 0.09 86.28 1145926.60 482.99 379127.47 11432 3785
40.78 3863.23 11433.42 3835.59 11432.05 64.05 0.09 86.28 1145926.60 482.99 379127.47 11429 3825
40.83 3857.88 11433.16 3830.28 11431.86 64.05 0.09 86.28 1145926.60 482.99 379127.47 11432 3865
40.87 3853.22 11432.89 3839.58 11431.41 64.05 0.09 86.28 1145926.60 482.99 379127.47 11429 3946
40.91 3850.03 11432.58 3825.02 11430.53 64.05 0.09 86.28 1145926.60 482.99 379127.47 11432 3744
40.95 3846.34 11432.24 3845.02 11431.41 64.05 0.09 86.28 1145926.60 482.99 379127.47 11438 4043
40.99 3845.65 11432.06 3835.31 11430.75 64.05 0.09 86.28 1145926.60 482.99 379127.47 11427 3784
41.03 3844.62 11431.93 3854.35 11433.17 64.05 0.09 86.28 1145926.60 482.99 379127.47 11452 4053
41.07 3845.87 11432.17 3842.48 11433.56 64.05 0.09 86.28 1145926.60 482.99 379127.47 11439 3744
41.11 3845.40 11432.48 3845.85 11434.72 64.05 0.09 86.28 1145926.60 482.99 379127.47 11452 3765
41.16 3845.69 11432.92 3850.37 11435.28 64.05 0.09 86.28 1145926.60 482.99 379127.47 11432 3765
41.20 3846.90 11433.32 3857.84 11434.45 64.05 0.09 86.28 1145926.60 482.99 379127.47 11420 3785
41.24 3849.66 11433.55 3873.88 11435.07 64.05 0.09 86.28 1145926.60 482.99 379127.47 11433 3866
41.28 3854.91 11433.80 3890.95 11434.25 64.05 0.09 86.28 1145926.60 482.99 379127.47 11426 3886
41.32 3862.49 11433.90 3911.18 11434.62 64.05 0.09 86.28 1145926.60 482.99 379127.47 11422 3906
41.36 3871.19 11434.02 3905.10 11434.40 64.05 0.09 86.28 1145926.60 482.99 379127.47 11433 3946
41.40 3878.30 11434.12 3923.49 11435.03 64.05 0.09 86.28 1145926.60 482.99 379127.47 11432 3946
41.44 3885.70 11434.24 3903.29 11434.06 64.05 0.09 86.28 1145926.60 482.99 379127.47 11429 3865
41.48 3889.02 11434.22 3904.91 11434.26 64.05 0.09 86.28 1145926.60 482.99 379127.47 11437 4026
41.53 3890.63 11434.20 3876.23 11433.77 64.05 0.09 86.28 1145926.60 482.99 379127.47 11435 3744
41.57 3887.53 11434.17 3866.50 11434.84 64.05 0.09 86.28 1145926.60 482.99 379127.47 11447 3825
41.61 3883.01 11434.23 3852.61 11433.54 64.05 0.09 86.28 1145926.60 482.99 379127.47 11428 3765
41.65 3876.87 11434.09 3841.17 11433.14 64.05 0.09 86.28 1145926.60 482.99 379127.47 11439 3745
41.69 3869.76 11433.84 3829.79 11431.70 64.05 0.09 86.28 1145926.60 482.99 379127.47 11427 3724
41.73 3861.90 11433.41 3819.19 11430.81 64.05 0.09 86.28 1145926.60 482.99 379127.47 11427 3765
41.77 3854.04 11432.81 3819.69 11428.32 64.05 0.09 86.28 1145926.60 482.99 379127.47 11412 3764
41.81 3847.12 11431.90 3807.10 11426.63 64.05 0.09 86.28 1145926.60 482.99 379127.47 11428 3744
41.85 3839.63 11430.92 3804.70 11426.42 64.05 0.09 86.28 1145926.60 482.99 379127.47 11417 3785
41.90 3832.74 11430.07 3795.17 11425.92 64.05 0.09 86.28 1145926.60 482.99 379127.47 11429 3764
41.94 3825.73 11429.28 3793.35 11425.40 64.05 0.09 86.28 1145926.60 482.99 379127.47 11417 3805
41.98 3819.43 11428.50 3786.27 11424.09 67.29 0.01 86.28 1145926.60 482.99 379127.47 11428 3785
42.02 3813.63 11427.75 3793.23 11425.36 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11427 3785
42.06 3809.61 11427.31 3787.68 11425.50 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11428 3764
42.10 3805.82 11426.91 3793.17 11423.99 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11409 3845
42.14 3803.23 11426.38 3787.63 11424.22 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11429 3764
42.19 3801.26 11426.02 3807.44 11425.02 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11427 4007
42.23 3802.01 11425.82 3798.98 11424.65 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11434 3744
42.27 3801.42 11425.63 3798.33 11425.25 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11433 3805
42.31 3800.45 11425.56 3789.60 11425.29 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11425 3724
42.35 3798.77 11425.56 3796.53 11426.30 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11433 3845
42.39 3798.06 11425.69 3790.25 11426.16 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11426 3745
42.43 3796.55 11425.79 3788.75 11426.63 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11431 3744
42.47 3795.31 11425.93 3792.94 11426.33 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11426 3744
42.52 3794.79 11426.02 3791.23 11426.62 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11426 3765
42.56 3794.23 11426.04 3793.35 11424.61 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11417 3764
42.60 3794.08 11425.72 3793.67 11423.41 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11405 3805
42.64 3795.15 11425.36 3818.59 11424.96 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11424 3805
42.68 3799.48 11425.31 3818.52 11425.36 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11428 3885
42.72 3803.07 11425.35 3820.36 11426.09 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11424 3886
42.76 3805.86 11425.41 3811.65 11424.48 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11411 3784
42.80 3807.07 11425.22 3814.80 11424.14 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11426 3886
42.85 3807.96 11424.99 3803.15 11423.33 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11427 3744
42.89 3807.09 11424.65 3803.50 11422.64 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11423 3805
42.93 3805.98 11424.20 3793.78 11420.89 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11412 3723
42.97 3803.75 11423.58 3794.22 11420.85 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11424 3825
43.01 3801.62 11423.10 3786.17 11421.27 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11424 3704
43.05 3798.66 11422.81 3783.76 11422.39 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11430 3764
43.09 3795.64 11422.73 3777.80 11422.32 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11423 3724
43.13 3792.04 11422.62 3771.18 11421.49 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11426 3724
43.18 3788.20 11422.34 3771.31 11420.01 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11408 3724
43.22 3784.92 11421.92 3767.92 11420.29 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11421 3744
43.26 3781.66 11421.51 3765.17 11417.83 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11396 3744
43.30 3778.52 11420.77 3762.95 11416.54 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11421 3744
43.34 3775.75 11419.92 3765.25 11415.10 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11399 3785
43.38 3773.71 11419.09 3763.01 11416.32 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11422 3744
43.42 3771.93 11418.51 3767.20 11415.00 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11407 3804
43.46 3770.93 11417.83 3764.59 11414.17 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11422 3744
43.51 3770.05 11417.11 3770.78 11413.17 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11398 3845
43.55 3769.86 11416.35 3763.69 11412.56 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11419 3724
43.59 3768.55 11415.71 3759.95 11413.72 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11421 3744
43.63 3766.89 11415.31 3758.52 11413.12 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11421 3724
43.67 3765.48 11414.93 3761.36 11413.56 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11423 3764
43.71 3764.82 11414.70 3763.55 11414.18 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11414 3744
43.75 3764.93 11414.68 3770.92 11415.85 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11422 3745
43.79 3766.47 11414.95 3780.49 11417.12 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11423 3764
43.84 3769.51 11415.42 3790.24 11418.69 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11424 3765
43.88 3773.85 11415.95 3801.43 11417.05 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11402 3744
43.92 3778.61 11416.16 3794.32 11417.09 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11413 3764
43.96 3782.16 11416.28 3808.54 11416.05 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11405 3764
44.00 3786.55 11416.17 3798.08 11414.47 67.29 0.01 41.01 1143019.60 1022.02 379899.56 11403 3744
44.04 3788.54 11415.75 3795.09 11412.32 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11397 3744
44.08 3789.65 11415.20 3792.97 11413.97 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11421 3765
44.13 3790.86 11414.92 3805.95 11412.92 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11407 3785
44.17 3793.19 11414.56 3796.18 11413.06 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11408 3764
44.21 3793.82 11414.27 3797.85 11412.79 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11405 3805
44.25 3794.00 11414.01 3785.62 11413.08 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11420 3724
44.29 3792.37 11413.84 3783.81 11413.10 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11408 3805
44.33 3790.34 11413.66 3774.05 11412.24 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11419 3704
44.37 3787.34 11413.39 3774.14 11412.11 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11412 3784
44.41 3784.63 11413.13 3768.21 11411.47 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11413 3724
44.46 3781.47 11412.81 3765.41 11411.34 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11416 3744
44.50 3778.21 11412.44 3758.84 11409.25 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11407 3683
44.54 3774.57 11411.87 3757.51 11409.51 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11413 3704
44.58 3771.46 11411.42 3758.34 11409.33 58.55 0.03 41.01 1143019.60 1022.02 379899.56 11409 3724
