t   IR    R    rIR    rRED    H/B   R   IR(AC)   IR(DC)    R(AC)  R(DC)  IR(RAW)  R(RAW)
36.77 3584.22 10887.08 3576.38 10884.87 61.77 0.05 12.07 1087285.10 36.41 356741.00 10886 3580
36.82 3582.71 10886.63 3575.07 10883.89 61.77 0.05 12.07 1087285.10 36.41 356741.00 10884 3560
36.86 3581.51 10886.14 3579.61 10884.29 61.77 0.05 12.07 1087285.10 36.41 356741.00 10886 3580
36.90 3581.16 10885.78 3579.57 10883.92 61.77 0.05 12.07 1087285.10 36.41 356741.00 10879 3560
36.94 3580.77 10885.44 3577.45 10884.03 61.77 0.05 12.07 1087285.10 36.41 356741.00 10885 3540
36.98 3580.18 10885.12 3577.83 10882.63 61.77 0.05 12.07 1087285.10 36.41 356741.00 10870 3560
37.02 3579.75 10884.58 3578.04 10881.02 61.77 0.05 12.07 1087285.10 36.41 356741.00 10877 3560
37.06 3579.28 10883.93 3574.61 10881.18 61.77 0.05 12.07 1087285.10 36.41 356741.00 10880 3560
37.10 3578.47 10883.42 3575.83 10881.05 61.77 0.05 12.07 1087285.10 36.41 356741.00 10880 3581
37.14 3578.02 10882.92 3576.51 10879.66 61.77 0.05 12.07 1087285.10 36.41 356741.00 10869 3560
37.19 3577.77 10882.33 3577.17 10879.91 61.77 0.05 12.07 1087285.10 36.41 356741.00 10881 3580
37.23 3577.59 10881.88 3575.71 10879.93 61.77 0.05 12.07 1087285.10 36.41 356741.00 10880 3560
37.27 3577.19 10881.45 3574.52 10878.35 61.77 0.05 12.07 1087285.10 36.41 356741.00 10874 3560
37.31 3576.74 10880.89 3575.36 10878.67 61.77 0.05 12.07 1087285.10 36.41 356741.00 10881 3560
37.35 3576.51 10880.47 3576.04 10878.45 61.77 0.05 12.07 1087285.10 36.41 356741.00 10877 3560
37.39 3576.28 10880.05 3572.80 10877.36 61.77 0.05 12.07 1087285.10 36.41 356741.00 10877 3540
37.43 3575.61 10879.50 3572.16 10876.28 61.77 0.05 12.07 1087285.10 36.41 356741.00 10866 3560
37.47 3575.03 10878.86 3573.45 10875.33 61.77 0.05 12.07 1087285.10 36.41 356741.00 10867 3560
37.51 3574.81 10878.15 3574.89 10873.93 61.77 0.05 12.07 1087285.10 36.41 356741.00 10868 3581
37.55 3574.87 10877.39 3575.85 10874.33 61.77 0.05 12.07 1087285.10 36.41 356741.00 10876 3561
37.60 3575.44 10876.84 3584.32 10874.83 61.77 0.05 12.07 1087285.10 36.41 356741.00 10877 3601
37.64 3577.22 10876.42 3587.38 10873.69 61.77 0.05 12.07 1087285.10 36.41 356741.00 10866 3581
37.68 3579.12 10875.93 3587.97 10874.03 61.77 0.05 12.07 1087285.10 36.41 356741.00 10875 3581
37.72 3580.85 10875.51 3590.14 10872.41 61.77 0.05 12.07 1087285.10 36.41 356741.00 10866 3580
37.76 3582.48 10874.92 3588.41 10872.19 61.77 0.05 12.07 1087285.10 36.41 356741.00 10866 3581
37.80 3583.51 10874.46 3586.91 10873.01 44.39 0.06 12.07 1087285.10 36.41 356741.00 10877 3581
37.84 3583.99 10874.20 3583.79 10873.29 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10874 3561
37.89 3584.01 10874.06 3585.06 10873.81 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10877 3581
37.93 3584.33 10874.02 3587.89 10873.96 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10876 3581
37.97 3585.10 10873.94 3590.27 10872.63 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10876 3581
38.01 3586.05 10873.69 3590.31 10872.36 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10875 3581
38.05 3586.84 10873.46 3590.34 10872.77 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10874 3581
38.09 3587.40 10873.32 3588.56 10872.39 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10876 3581
38.13 3587.63 10873.15 3588.93 10872.58 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10872 3581
38.17 3587.80 10873.04 3587.42 10872.35 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10869 3581
38.22 3587.67 10872.87 3586.10 10871.57 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10872 3580
38.26 3587.32 10872.66 3584.83 10872.12 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10874 3560
38.30 3586.82 10872.53 3583.90 10871.56 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10863 3561
38.34 3586.07 10872.38 3579.25 10872.12 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10875 3540
38.38 3584.83 10872.34 3579.58 10872.38 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10873 3581
38.42 3583.68 10872.37 3575.66 10872.78 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10875 3540
38.46 3582.14 10872.43 3574.49 10872.59 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10868 3560
38.51 3580.78 10872.45 3575.62 10872.34 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10876 3580
38.55 3579.87 10872.46 3576.35 10873.12 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10875 3560
38.59 3579.16 10872.58 3575.04 10872.95 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10868 3560
38.63 3578.43 10872.67 3575.87 10873.36 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10877 3560
38.67 3578.08 10872.82 3578.35 10873.95 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10876 3560
38.71 3578.13 10872.96 3578.55 10872.53 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10866 3560
38.75 3578.13 10872.93 3576.83 10873.47 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10877 3560
38.79 3577.82 10872.95 3575.23 10871.78 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10875 3540
38.84 3577.20 10872.74 3572.14 10872.04 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10876 3540
38.88 3576.16 10872.61 3569.83 10871.89 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10867 3560
38.92 3574.99 10872.43 3569.76 10870.87 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10867 3560
38.96 3574.01 10872.19 3569.51 10871.94 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10876 3540
39.00 3573.09 10872.10 3567.50 10870.92 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10859 3540
39.04 3572.16 10871.88 3569.68 10870.98 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10867 3560
39.08 3571.68 10871.76 3569.34 10872.03 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10876 3539
39.13 3571.16 10871.80 3567.36 10871.69 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10866 3540
39.17 3570.38 10871.77 3565.66 10871.46 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10870 3539
39.21 3569.36 10871.75 3562.40 10872.42 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10877 3539
39.25 3568.04 10871.86 3561.64 10872.09 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10865 3539
39.29 3566.74 10871.94 3559.14 10872.85 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10878 3539
39.33 3565.60 10872.15 3564.70 10873.83 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10878 3560
39.37 3565.56 10872.46 3567.41 10873.81 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10878 3560
39.41 3565.74 10872.73 3564.00 10874.20 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10873 3540
39.46 3565.38 10872.95 3563.04 10873.21 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10878 3540
39.50 3564.92 10873.05 3562.46 10874.22 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10879 3560
39.54 3564.35 10873.23 3559.99 10873.60 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10870 3540
39.58 3563.71 10873.32 3563.49 10874.04 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10875 3540
39.62 3563.80 10873.46 3566.42 10874.08 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10878 3560
39.66 3564.40 10873.56 3568.80 10873.82 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10868 3560
39.70 3565.31 10873.59 3570.93 10873.54 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10879 3580
39.75 3566.33 10873.62 3570.65 10874.29 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10877 3560
39.79 3567.12 10873.72 3570.43 10873.90 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10868 3560
39.83 3567.63 10873.78 3568.25 10874.48 44.39 0.06 200.03 1088655.10 1057.28 361280.53 10876 3540
39.87 3567.76 10873.93 3568.68 10874.78 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10877 3580
39.91 3568.03 10874.08 3570.72 10874.81 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10874 3560
39.95 3568.42 10874.18 3568.48 10873.94 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10874 3540
40.00 3568.44 10874.09 3568.67 10873.14 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10865 3560
40.04 3568.40 10873.93 3566.82 10873.41 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10876 3540
40.08 3568.04 10873.80 3565.33 10872.70 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10864 3540
40.12 3567.56 10873.53 3565.81 10871.16 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10866 3539
40.16 3567.19 10873.11 3564.71 10871.60 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10873 3560
40.20 3566.69 10872.76 3563.81 10870.06 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10855 3560
40.24 3566.03 10872.25 3560.99 10869.70 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10862 3539
40.28 3565.08 10871.80 3560.50 10870.15 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10873 3539
40.33 3564.14 10871.53 3558.41 10870.88 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10874 3540
40.37 3563.08 10871.42 3558.41 10871.28 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10873 3539
40.41 3562.49 10871.41 3564.31 10871.63 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10875 3580
40.45 3563.05 10871.46 3569.09 10871.79 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10872 3580
40.49 3564.26 10871.54 3571.16 10872.21 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10874 3580
40.53 3565.60 10871.54 3572.73 10869.64 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10871 3560
40.57 3566.99 10871.20 3574.30 10869.76 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10875 3581
40.61 3568.31 10871.00 3573.58 10871.25 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10871 3561
40.66 3569.51 10871.04 3578.59 10871.06 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10875 3581
40.70 3571.29 10871.03 3580.85 10870.79 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10872 3581
40.74 3573.14 10871.12 3582.86 10873.79 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10897 3582
40.78 3575.09 10871.82 3586.20 10878.18 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10895 3581
40.82 3577.10 10873.02 3585.21 10878.78 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10887 3581
40.86 3578.64 10874.19 3586.21 10881.23 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10886 3581
40.90 3579.99 10875.44 3585.22 10880.13 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10875 3581
40.95 3581.09 10876.44 3588.11 10882.95 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10894 3581
40.99 3582.40 10877.62 3588.56 10882.44 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10885 3581
41.03 3583.46 10878.44 3586.92 10881.01 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10874 3561
41.07 3584.05 10878.86 3585.80 10879.88 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10876 3581
41.11 3584.41 10878.98 3586.69 10878.40 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10874 3581
41.15 3584.68 10878.83 3583.42 10877.58 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10875 3560
41.19 3584.51 10878.55 3584.76 10876.37 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10875 3581
41.24 3584.43 10878.12 3581.94 10875.83 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10874 3560
41.28 3584.04 10877.69 3583.46 10875.66 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10874 3580
41.32 3583.81 10877.22 3580.90 10873.63 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10874 3560
41.36 3583.27 10876.58 3580.72 10874.08 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10876 3580
41.40 3582.87 10876.08 3582.28 10873.27 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10866 3560
41.44 3582.73 10875.58 3581.73 10873.78 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10875 3560
41.48 3582.64 10875.25 3583.59 10873.89 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10872 3601
41.52 3582.78 10875.00 3582.80 10873.81 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10873 3560
41.57 3582.84 10874.82 3584.16 10874.74 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10864 3580
41.61 3582.96 10874.78 3581.46 10874.16 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10875 3560
41.65 3582.58 10874.66 3579.27 10874.12 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10873 3560
41.69 3581.97 10874.53 3579.30 10873.38 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10866 3560
41.73 3581.66 10874.27 3583.12 10872.39 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10871 3580
41.77 3581.90 10873.94 3582.63 10872.89 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10876 3581
41.81 3582.10 10873.75 3584.03 10872.82 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10873 3581
41.85 3582.24 10873.59 3579.26 10873.16 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10876 3540
41.90 3581.61 10873.51 3577.50 10873.21 64.76 0.07 200.03 1088655.10 1057.28 361280.53 10872 3561
41.94 3580.61 10873.47 3572.38 10873.47 59.55 0.14 200.03 1088655.10 1057.28 361280.53 10876 3560
41.98 3579.32 10873.46 3577.32 10873.37 59.55 0.14 47.70 1087356.50 111.03 357575.75 10872 3560
42.02 3578.97 10873.48 3577.63 10874.07 59.55 0.14 47.70 1087356.50 111.03 357575.75 10878 3560
42.06 3578.83 10873.55 3579.97 10873.22 59.55 0.14 47.70 1087356.50 111.03 357575.75 10872 3580
42.10 3578.85 10873.46 3575.97 10872.65 59.55 0.14 47.70 1087356.50 111.03 357575.75 10865 3540
42.15 3578.35 10873.30 3576.54 10872.38 59.55 0.14 47.70 1087356.50 111.03 357575.75 10875 3560
42.19 3577.86 10873.15 3573.20 10872.88 59.55 0.14 47.70 1087356.50 111.03 357575.75 10876 3540
42.23 3577.05 10873.06 3574.38 10872.08 59.55 0.14 47.70 1087356.50 111.03 357575.75 10862 3560
42.27 3576.60 10872.89 3575.25 10872.19 59.55 0.14 47.70 1087356.50 111.03 357575.75 10876 3560
42.31 3576.12 10872.79 3570.35 10872.90 59.55 0.14 47.70 1087356.50 111.03 357575.75 10875 3540
42.35 3575.04 10872.77 3569.98 10872.08 59.55 0.14 47.70 1087356.50 111.03 357575.75 10870 3540
42.39 3574.19 10872.68 3571.69 10872.83 59.55 0.14 47.70 1087356.50 111.03 357575.75 10876 3560
42.43 3573.61 10872.71 3569.27 10872.88 59.55 0.14 47.70 1087356.50 111.03 357575.75 10875 3540
42.47 3572.82 10872.71 3569.40 10872.36 59.55 0.14 47.70 1087356.50 111.03 357575.75 10873 3560
42.52 3572.09 10872.67 3567.41 10872.78 59.55 0.14 47.70 1087356.50 111.03 357575.75 10876 3540
42.56 3571.43 10872.70 3571.79 10873.10 59.55 0.14 47.70 1087356.50 111.03 357575.75 10874 3581
42.60 3571.49 10872.78 3571.55 10873.09 59.55 0.14 47.70 1087356.50 111.03 357575.75 10874 3580
42.64 3571.58 10872.84 3573.26 10873.20 59.55 0.14 47.70 1087356.50 111.03 357575.75 10877 3581
42.68 3572.03 10872.94 3576.43 10873.98 59.55 0.14 47.70 1087356.50 111.03 357575.75 10864 3580
42.72 3572.87 10873.15 3576.91 10874.28 59.55 0.14 47.70 1087356.50 111.03 357575.75 10877 3560
42.76 3573.65 10873.42 3577.68 10875.81 59.55 0.14 47.70 1087356.50 111.03 357575.75 10870 3581
42.80 3574.41 10873.84 3578.01 10875.27 59.55 0.14 47.70 1087356.50 111.03 357575.75 10873 3560
42.85 3575.18 10874.04 3580.38 10874.02 59.55 0.14 47.70 1087356.50 111.03 357575.75 10863 3581
42.89 3576.13 10874.02 3580.20 10873.64 59.55 0.14 47.70 1087356.50 111.03 357575.75 10872 3560
42.93 3576.97 10873.90 3582.15 10872.60 59.55 0.14 47.70 1087356.50 111.03 357575.75 10872 3581
42.97 3577.81 10873.67 3579.54 10872.69 59.55 0.14 47.70 1087356.50 111.03 357575.75 10874 3540
43.01 3578.31 10873.46 3583.42 10872.12 59.55 0.14 47.70 1087356.50 111.03 357575.75 10864 3581
43.05 3579.21 10873.17 3582.66 10871.21 59.55 0.14 47.70 1087356.50 111.03 357575.75 10873 3560
43.09 3579.92 10872.82 3584.14 10871.43 59.55 0.14 47.70 1087356.50 111.03 357575.75 10870 3581
43.13 3580.75 10872.50 3585.35 10870.02 59.55 0.14 47.70 1087356.50 111.03 357575.75 10865 3581
43.17 3581.74 10872.13 3588.32 10871.96 59.55 0.14 47.70 1087356.50 111.03 357575.75 10893 3601
43.22 3582.88 10872.09 3586.73 10871.88 59.55 0.14 47.70 1087356.50 111.03 357575.75 10872 3561
43.26 3583.54 10872.11 3585.64 10873.10 59.55 0.14 47.70 1087356.50 111.03 357575.75 10884 3581
43.30 3583.89 10872.26 3584.76 10872.44 59.55 0.14 47.70 1087356.50 111.03 357575.75 10872 3581
43.34 3584.01 10872.30 3584.04 10872.55 59.55 0.14 47.70 1087356.50 111.03 357575.75 10873 3581
43.38 3584.16 10872.42 3587.07 10874.15 59.55 0.14 47.70 1087356.50 111.03 357575.75 10872 3581
43.42 3584.55 10872.74 3583.91 10874.23 59.55 0.14 47.70 1087356.50 111.03 357575.75 10876 3561
43.46 3584.49 10873.08 3585.16 10875.52 59.55 0.14 47.70 1087356.50 111.03 357575.75 10872 3581
43.50 3584.66 10873.40 3586.17 10872.90 59.55 0.14 47.70 1087356.50 111.03 357575.75 10875 3581
43.55 3584.99 10873.36 3587.19 10873.91 59.55 0.14 47.70 1087356.50 111.03 357575.75 10864 3601
43.59 3585.42 10873.46 3587.81 10873.95 59.55 0.14 47.70 1087356.50 111.03 357575.75 10876 3581
43.63 3586.07 10873.72 3592.31 10877.67 59.55 0.14 47.70 1087356.50 111.03 357575.75 10894 3602
43.67 3587.21 10874.48 3592.05 10878.26 59.55 0.14 47.70 1087356.50 111.03 357575.75 10886 3581
43.71 3588.09 10875.11 3591.84 10876.93 59.55 0.14 47.70 1087356.50 111.03 357575.75 10894 3581
43.75 3588.94 10875.50 3595.27 10878.18 59.55 0.14 47.70 1087356.50 111.03 357575.75 10875 3581
43.79 3590.08 10876.06 3594.55 10879.66 59.55 0.14 47.70 1087356.50 111.03 357575.75 10885 3582
43.83 3590.86 10876.64 3593.77 10877.69 59.55 0.14 47.70 1087356.50 111.03 357575.75 10875 3581
43.87 3591.38 10876.98 3593.34 10880.97 59.55 0.14 47.70 1087356.50 111.03 357575.75 10894 3582
43.92 3591.72 10877.65 3592.89 10879.55 59.55 0.14 47.70 1087356.50 111.03 357575.75 10874 3582
43.96 3592.09 10878.12 3596.12 10882.10 59.55 0.14 47.70 1087356.50 111.03 357575.75 10892 3581
44.00 3592.79 10878.86 3595.25 10882.17 57.64 0.16 47.70 1087356.50 111.03 357575.75 10873 3601
44.04 3593.37 10879.43 3598.03 10881.40 57.64 0.16 47.70 1087356.50 111.03 357575.75 10889 3581
44.08 3594.25 10879.65 3598.49 10878.29 57.64 0.16 47.70 1087356.50 111.03 357575.75 10866 3581
44.12 3595.15 10879.40 3600.95 10878.38 57.64 0.16 47.70 1087356.50 111.03 357575.75 10892 3602
44.16 3596.31 10879.24 3602.95 10879.06 57.64 0.16 47.70 1087356.50 111.03 357575.75 10873 3602
44.21 3597.43 10879.18 3600.67 10878.30 57.64 0.16 47.70 1087356.50 111.03 357575.75 10885 3581
44.25 3598.12 10879.00 3602.72 10877.92 57.64 0.16 47.70 1087356.50 111.03 357575.75 10872 3602
44.29 3599.05 10878.82 3604.39 10878.38 57.64 0.16 47.70 1087356.50 111.03 357575.75 10887 3602
44.33 3600.27 10878.86 3609.53 10881.06 57.64 0.16 47.70 1087356.50 111.03 357575.75 10892 3622
44.37 3601.82 10879.25 3606.10 10880.73 57.64 0.16 47.70 1087356.50 111.03 357575.75 10894 3582
44.41 3602.74 10879.60 3608.92 10882.49 57.64 0.16 47.70 1087356.50 111.03 357575.75 10890 3602
44.45 3603.73 10880.04 3605.61 10880.50 57.64 0.16 47.70 1087356.50 111.03 357575.75 10882 3582
44.49 3604.22 10880.19 3608.72 10881.84 57.64 0.16 47.70 1087356.50 111.03 357575.75 10888 3622
44.53 3605.07 10880.49 3609.24 10881.78 57.64 0.16 47.70 1087356.50 111.03 357575.75 10891 3602
44.58 3605.78 10880.76 3607.87 10882.46 57.64 0.16 47.70 1087356.50 111.03 357575.75 10883 3602
44.62 3606.10 10881.13 3606.45 10883.71 57.64 0.16 47.70 1087356.50 111.03 357575.75 10890 3581
44.66 3606.04 10881.52 3603.81 10881.91 57.64 0.16 47.70 1087356.50 111.03 357575.75 10869 3602
44.70 3605.50 10881.43 3601.07 10878.27 57.64 0.16 47.70 1087356.50 111.03 357575.75 10868 3561
44.74 3604.76 10880.85 3602.75 10878.39 57.64 0.16 47.70 1087356.50 111.03 357575.75 10877 3581
44.78 3604.37 10880.37 3602.22 10877.85 57.64 0.16 47.70 1087356.50 111.03 357575.75 10867 3581
44.82 3603.87 10879.93 3600.08 10878.40 57.64 0.16 47.70 1087356.50 111.03 357575.75 10886 3581
44.86 3603.18 10879.62 3600.24 10877.77 57.64 0.16 47.70 1087356.50 111.03 357575.75 10867 3582
44.91 3602.64 10879.28 3600.28 10877.89 57.64 0.16 47.70 1087356.50 111.03 357575.75 10886 3581
44.95 3602.30 10878.99 3602.30 10877.16 57.64 0.16 47.70 1087356.50 111.03 357575.75 10866 3601
44.99 3602.11 10878.57 3598.26 10875.41 57.64 0.16 47.70 1087356.50 111.03 357575.75 10867 3581
45.03 3601.24 10877.99 3594.79 10875.43 57.64 0.16 47.70 1087356.50 111.03 357575.75 10867 3580
45.07 3599.84 10877.48 3590.17 10874.60 57.64 0.16 47.70 1087356.50 111.03 357575.75 10872 3561
45.11 3598.05 10877.00 3590.23 10875.62 57.64 0.16 47.70 1087356.50 111.03 357575.75 10870 3581
45.15 3596.61 10876.59 3590.27 10872.40 57.64 0.16 47.70 1087356.50 111.03 357575.75 10871 3581
45.19 3595.54 10875.87 3592.50 10873.46 57.64 0.16 47.70 1087356.50 111.03 357575.75 10869 3602
45.23 3595.42 10875.43 3602.01 10873.67 57.64 0.16 47.70 1087356.50 111.03 357575.75 10876 3643
45.28 3597.45 10875.26 3619.69 10876.86 57.64 0.16 47.70 1087356.50 111.03 357575.75 10890 3724
45.32 3601.75 10875.67 3623.82 10879.31 57.64 0.16 47.70 1087356.50 111.03 357575.75 10885 3622
45.36 3605.99 10876.40 3627.47 10880.60 57.64 0.16 47.70 1087356.50 111.03 357575.75 10879 3643
45.40 3609.80 10877.27 3624.23 10882.80 57.64 0.16 47.70 1087356.50 111.03 357575.75 10895 3582
45.44 3612.53 10878.36 3625.60 10884.32 57.64 0.16 47.70 1087356.50 111.03 357575.75 10888 3622
45.48 3614.81 10879.53 3622.92 10885.79 57.64 0.16 47.70 1087356.50 111.03 357575.75 10893 3602
45.52 3616.29 10880.75 3622.54 10887.24 57.64 0.16 47.70 1087356.50 111.03 357575.75 10892 3602
45.56 3617.34 10881.90 3620.24 10886.15 57.64 0.16 47.70 1087356.50 111.03 357575.75 10872 3582
45.61 3617.71 10882.63 3616.77 10884.94 57.64 0.16 47.70 1087356.50 111.03 357575.75 10894 3602
45.65 3617.48 10883.02 3615.57 10884.28 57.64 0.16 47.70 1087356.50 111.03 357575.75 10872 3582
45.69 3616.92 10883.22 3610.99 10883.49 57.64 0.16 47.70 1087356.50 111.03 357575.75 10891 3582
45.73 3615.74 10883.22 3609.18 10882.54 57.64 0.16 47.70 1087356.50 111.03 357575.75 10870 3601
45.77 3614.37 10883.00 3605.72 10880.54 57.64 0.16 47.70 1087356.50 111.03 357575.75 10872 3581
45.81 3612.73 10882.46 3604.82 10878.54 57.64 0.16 47.70 1087356.50 111.03 357575.75 10861 3601
45.85 3611.15 10881.67 3602.09 10877.19 57.64 0.16 47.70 1087356.50 111.03 357575.75 10871 3581
45.89 3609.37 10880.86 3599.89 10877.53 57.64 0.16 47.70 1087356.50 111.03 357575.75 10869 3581
45.93 3607.46 10880.20 3596.30 10876.48 57.64 0.16 47.70 1087356.50 111.03 357575.75 10872 3581
45.98 3605.35 10879.40 3595.19 10874.06 57.64 0.16 47.70 1087356.50 111.03 357575.75 10859 3581
46.02 3603.24 10878.36 3590.19 10873.04 57.64 0.16 47.70 1087356.50 111.03 357575.75 10873 3540
